Uniprot_ID	KEGG_Gene_ID
Q9BRS7	NA
Q9BS92	hsa:55335
Q9BST8	NA
Q9BTA0	hsa:84734
Q9BTX7	hsa:79183
Q9BU27	NA
Q9BU68	hsa:79170
Q9BVG4	hsa:51260
Q9BVR0	NA
Q9BVW6	NA
Q9BWJ2	NA
Q9BXJ2	hsa:114905
Q9BXQ6	hsa:27439
Q9BXU2	hsa:56156
Q9BYK1	NA
Q9BYK2	NA
Q9BYL1	hsa:140700
Q9BYS8	hsa:79442
Q9BZ19	hsa:140731
Q9BZ68	NA
Q9BZ81	hsa:347541
Q9BZ97	NA
Q9BZA5	NA
Q9BZE7	hsa:84645
Q9BZP3	NA
Q9BZU3	NA
Q9C073	hsa:81558
Q9GJ45	NA
Q9GZL8	NA
Q9GZU0	hsa:81688
Q9H029	NA
Q9H098	hsa:83641
Q9H0H9	NA
Q9H0P7	NA
Q9H0Q0	hsa:81553
Q9H0W7	hsa:83591
Q9H106	hsa:128646
Q9H1F0	hsa:140832
Q9H1X3	hsa:552891
Q9H246	hsa:81563
Q9H2J1	NA
Q9H2M1	NA
Q9H489	NA
Q9H496	NA
Q9H4C5	NA
Q9H4G8	NA
Q9H4R4	NA
Q9H560	NA
Q9H579	hsa:140699
Q9H606	NA
Q9H607	hsa:79629
Q9H6B1	hsa:79750
Q9H6K5	hsa:80164
Q9H6N6	NA
Q9H7B7	NA
Q9H7F4	hsa:79134
Q9H7M6	hsa:65249
Q9H8W2	NA
Q9H8W3	hsa:63877
Q9H8X3	NA
Q9H9A6	hsa:55631
Q9H9R9	hsa:79007
Q9H9W4	NA
Q9HAH7	hsa:64319
Q9HAU6	NA
Q9HB50	NA
Q9HBI5	hsa:57415
Q9HBX3	NA
Q9HC47	NA
Q9HD87	NA
Q9NPU4	hsa:56967
Q9NQ32	hsa:56673
Q9NQ39	NA
Q9NQR7	hsa:56936
Q9NRI6	NA
Q9NRJ2	NA
Q9NRX3	hsa:56901
Q9NSQ0	NA
Q9NSS8	NA
Q9NSV5	NA
Q9NU53	hsa:116254
Q9NUB4	hsa:128653
Q9NUC0	hsa:56256
Q9NUD7	hsa:140680
Q9NUJ7	hsa:55344
Q9NUR3	hsa:55321
Q9NVV2	hsa:55150
Q9NWW7	hsa:54980
Q9NX36	hsa:54943
Q9NZY2	NA
Q9P1F3	hsa:58527
Q9P1G2	NA
Q9P1I2	NA
Q9P217	hsa:57643
Q9P298	hsa:51751
Q9P2W6	hsa:29125
Q9P2X7	NA
Q9P2X8	NA
Q9UBD8	NA
Q9UBP8	NA
Q9UEU5	hsa:729408
Q9UFV1	NA
Q9UH64	NA
Q9UHA2	hsa:51188
Q9UHG9	NA
Q9UHL3	hsa:285596
Q9UHQ7	hsa:51186
Q9UIY3	hsa:112611
Q9UJQ7	hsa:140856
Q9UK00	hsa:51161
Q9ULE4	hsa:27146
Q9ULG3	hsa:57501
Q9ULI1	hsa:57495
Q9ULN7	hsa:57469
Q9UNZ5	hsa:28974
Q9Y442	NA
Q9Y4M8	NA
Q9Y546	hsa:115353
Q9Y5L5	hsa:55891
Q9Y5M1	NA
Q9Y5V0	hsa:51123
Q9Y675	hsa:8926
Q9Y6J3	NA
R4GMM0	NA
R4GMQ8	NA
R4GMR6	NA
R4GMU6	NA
R4GMU8	NA
R4GMV7	NA
R4GMW8	hsa:100533467
R4GMX2	NA
R4GMX3	hsa:100532731
R4GMY1	NA
R4GMY4	NA
R4GMY9	NA
R4GMZ2	NA
R4GN33	NA
R4GN43	NA
R4GN59	NA
R4GN60	NA
R4GN61	NA
R4GN98	NA
R4GN99	NA
R4GNA1	NA
R4GNC9	NA
R4GND1	NA
R4GND3	NA
R4GNE2	NA
R4GNE3	NA
R4GNE4	NA
R4GNG2	NA
R4GNG3	NA
R4GNJ2	NA
R4GNJ5	NA
R4GNJ7	NA
S4R2X2	NA
S4R2Y9	NA
S4R2Z7	NA
S4R2Z8	NA
S4R303	NA
S4R306	NA
S4R311	NA
S4R313	NA
S4R337	NA
S4R339	NA
S4R348	NA
S4R360	NA
S4R369	NA
S4R378	NA
S4R385	NA
S4R399	NA
S4R3A4	NA
S4R3A5	NA
S4R3C0	NA
S4R3D1	NA
S4R3D7	NA
S4R3D8	NA
S4R3E5	NA
S4R3E9	NA
S4R3H4	NA
S4R3H8	NA
S4R3I5	NA
S4R3K4	NA
S4R3K7	NA
S4R3L2	NA
S4R3M1	NA
S4R3M2	NA
S4R3M9	NA
S4R3N1	hsa:100529241
S4R3N7	NA
S4R3N9	NA
S4R3P1	NA
S4R3Q0	NA
S4R3R9	NA
S4R3T6	NA
S4R3U5	NA
S4R3U6	NA
S4R3U9	NA
S4R3V1	NA
S4R3W3	NA
S4R3W9	NA
S4R3Y5	NA
S4R3Z0	NA
S4R403	NA
S4R411	NA
S4R417	NA
S4R418	NA
S4R435	NA
S4R445	NA
S4R446	NA
S4R454	NA
S4R456	NA
S4R459	NA
S4R462	NA
S4R466	NA
S4R467	NA
S4R468	NA
S4R469	NA
S4R471	NA
S6FW71	NA
T2CZM2	NA
U3KPR5	NA
U3KPR8	NA
U3KPS1	NA
U3KPS7	NA
U3KPV2	NA
U3KPV7	NA
U3KPV8	NA
U3KPW8	NA
U3KPX1	NA
U3KPX3	NA
U3KPX8	NA
U3KPY1	NA
U3KPY9	NA
U3KPZ5	NA
U3KPZ7	NA
U3KQ07	NA
U3KQ21	NA
U3KQ35	NA
U3KQ41	NA
U3KQ43	NA
U3KQ48	NA
U3KQ51	NA
U3KQ54	NA
U3KQ57	NA
U3KQ59	NA
U3KQ64	NA
U3KQ69	NA
U3KQ77	NA
U3KQ81	NA
U3KQ84	NA
U3KQ85	NA
U3KQ86	NA
U3KQ87	NA
U3KQ90	NA
U3KQ93	NA
U3KQ96	NA
U3KQA6	NA
U3KQB1	NA
U3KQB4	NA
U3KQC1	NA
U3KQE4	NA
U3KQE9	NA
U3KQF4	NA
U3KQG0	NA
U3KQG9	NA
U3KQI2	NA
U3KQI3	NA
U3KQK1	NA
U3KQK3	NA
U3KQL2	NA
U3KQN1	NA
U3KQP3	NA
U3KQP4	NA
U3KQP9	NA
U3KQQ1	NA
U3KQQ2	NA
U3KQS5	NA
U3KQS6	NA
U3KQS8	NA
U3KQT0	NA
U3KQT1	NA
U3KQT6	NA
U3KQU6	NA
U3LVN1	NA
U5GXS0	NA
V5IRT4	NA
V9GXZ1	NA
V9GXZ4	NA
V9GXZ5	NA
V9GXZ9	NA
V9GY01	NA
V9GY05	NA
V9GY11	NA
V9GY21	NA
V9GY25	NA
V9GY36	NA
V9GY39	NA
V9GY40	NA
V9GY41	NA
V9GY48	NA
V9GY56	NA
V9GY57	NA
V9GY63	NA
V9GY73	NA
V9GY80	NA
V9GY82	NA
V9GY86	NA
V9GY93	NA
V9GY95	NA
V9GY97	NA
V9GYA2	NA
V9GYA7	NA
V9GYB7	NA
V9GYC1	NA
V9GYC6	NA
V9GYD7	NA
V9GYD9	NA
V9GYE3	NA
V9GYF8	NA
V9GYF9	NA
V9GYG7	NA
V9GYG9	NA
V9GYH0	NA
V9GYI2	NA
V9GYJ3	NA
V9GYJ7	NA
V9GYJ9	NA
V9GYK2	NA
V9GYK4	NA
V9GYK6	NA
V9GYK8	NA
V9GYL2	NA
V9GYL4	NA
V9GYL9	NA
V9GYM0	NA
V9GYM3	NA
V9GYM9	NA
V9GYN5	NA
V9GYN7	NA
V9GYN8	NA
V9GYP2	NA
V9GYP3	NA
V9GYP6	NA
V9GYQ2	NA
V9GYQ3	NA
V9GYQ9	NA
V9GYS1	NA
V9GYS3	NA
V9GYS7	NA
V9GYU5	NA
V9GYV7	NA
V9GYW6	NA
V9GYW9	NA
V9GYX0	NA
V9GYX4	NA
V9GYX8	NA
V9GYY1	NA
V9GYY5	NA
V9GYZ1	NA
V9GYZ6	NA
V9GZ11	NA
V9GZ17	NA
V9GZ20	NA
V9GZ49	NA
V9GZ52	NA
V9GZ56	NA
V9GZ57	NA
V9GZ60	NA
V9GZ67	NA
V9GZ70	NA
V9GZ72	NA
V9GZ74	NA
V9GZ77	NA
V9P921	NA
W0S4B9	NA
W0Z7M9	NA
W4VSQ9	NA
W5RWE6	NA
W6JLF7	NA
X1WI22	NA
X1WI27	NA
X1WI28	NA
X1WI34	NA
X5CMH5	NA
X5D293	NA
X5D2U8	NA
X5D2U9	hsa:3126
X5DRG1	NA
X6R2I3	NA
X6R2W0	NA
X6R390	NA
X6R3K3	NA
X6R3P0	NA
X6R3Q3	NA
X6R3R3	NA
X6R4A7	NA
X6R4H8	hsa:339366
X6R4J9	NA
X6R4W8	NA
X6R5C5	NA
X6R6D0	NA
X6R6S3	NA
X6R6T9	NA
X6R751	NA
X6R7A2	NA
X6R7H2	NA
X6R7S7	NA
X6R824	NA
X6R8A1	hsa:5476
X6R8D5	NA
X6R8I9	NA
X6R8R1	NA
X6R9A6	NA
X6R9L0	NA
X6R9S5	NA
X6RA14	NA
X6RA30	NA
X6RAC9	NA
X6RAE7	NA
X6RAY8	NA
X6RBJ8	NA
X6RBL6	NA
X6RBN4	NA
X6RC30	NA
X6RC97	NA
X6RCC3	NA
X6RCL8	NA
X6RCY3	NA
X6RDH7	NA
X6RDQ1	NA
X6RDV4	NA
X6RE28	NA
X6RE90	NA
X6REB3	NA
X6RED3	NA
X6RF29	NA
X6RF82	NA
X6RFA8	NA
X6RG95	NA
X6RGB1	NA
X6RGC9	NA
X6RGH1	NA
X6RGP5	NA
X6RGV9	NA
X6RHF8	NA
X6RHI2	NA
X6RHR0	NA
X6RHX1	NA
X6RI37	NA
X6RJ50	NA
X6RJ73	NA
X6RJY0	NA
X6RK00	NA
X6RK18	NA
X6RKN2	NA
X6RKQ2	NA
X6RKY7	NA
X6RLJ0	NA
X6RLP6	NA
X6RLX0	NA
X6RM00	NA
A0A024QZ42	NA
A0A024R0K5	hsa:1048
A0A024R1R8	NA
A0A024R3B8	NA
A0A024R4K9	NA
A0A024R571	NA
A0A024R6N5	NA
A0A024RA28	NA
A0A024RBT8	NA
A0A024RCG2	NA
A0A024RCL3	NA
A0A024RCN7	NA
A0A024RCT7	NA
A0A024RCX6	NA
A0A024RDL5	NA
A0A044PY82	NA
A0A067XG57	NA
A0A075B6E5	NA
A0A075B6E6	NA
A0A075B6G4	NA
A0A075B6G5	NA
A0A075B6G7	NA
A0A075B6G8	NA
A0A075B6H5	NA
A0A075B6P0	NA
A0A075B6P4	NA
A0A075B6P6	NA
A0A075B6P7	NA
A0A075B6P9	hsa:728130
A0A075B6Q6	NA
A0A075B6R3	NA
A0A075B6R4	NA
A0A075B6R5	NA
A0A075B6R8	NA
A0A075B6T1	NA
A0A075B6T3	NA
A0A075B6T9	NA
A0A075B6U6	NA
A0A075B6U7	NA
A0A075B6U8	NA
A0A075B6U9	NA
A0A075B6V0	NA
A0A075B6V1	NA
A0A075B6V2	NA
A0A075B6V3	NA
A0A075B6V6	NA
A0A075B6V7	NA
A0A075B6V8	NA
A0A075B6V9	NA
A0A075B6W1	NA
A0A075B6W2	NA
A0A075B6W3	NA
A0A075B6W4	NA
A0A075B6W6	NA
A0A075B6W7	NA
A0A075B6W8	NA
A0A075B6W9	NA
A0A075B6X0	NA
A0A075B6X2	NA
A0A075B6X3	NA
A0A075B6X4	NA
A0A075B6X7	NA
A0A075B6X8	NA
A0A075B6X9	NA
A0A075B6Y0	NA
A0A075B6Y1	NA
A0A075B6Y2	NA
A0A075B6Y4	NA
A0A075B6Y5	NA
A0A075B6Y8	NA
A0A075B6Z0	NA
A0A075B6Z1	NA
A0A075B6Z2	NA
A0A075B6Z3	NA
A0A075B6Z4	NA
A0A075B6Z5	NA
A0A075B6Z8	NA
A0A075B6Z9	NA
A0A075B702	NA
A0A075B704	NA
A0A075B708	NA
A0A075B709	NA
A0A075B710	NA
A0A075B711	NA
A0A075B712	NA
A0A075B713	NA
A0A075B714	NA
A0A075B715	NA
A0A075B718	NA
A0A075B719	NA
A0A075B720	NA
A0A075B723	NA
A0A075B725	NA
A0A075B728	NA
A0A075B731	NA
A0A075B732	NA
A0A075B735	NA
A0A075B737	NA
A0A075B739	NA
A0A075B740	NA
A0A075B743	NA
A0A075B748	NA
A0A075B749	NA
A0A075B752	NA
A0A075B754	NA
A0A075B763	NA
A0A075B765	NA
A0A075B768	NA
A0A075B769	NA
A0A075B770	NA
A0A075B771	NA
A0A075B772	NA
A0A075B774	NA
A0A075B777	NA
A0A075B778	NA
A0A075B783	NA
A0A075B789	NA
A0A075B791	NA
A0A075B794	NA
A0A075B795	NA
A0A075B796	NA
A0A075B798	NA
A0A075B7A1	NA
A0A075B7A4	NA
A0A075B7A5	NA
A0A075B7A6	NA
A0A075B7A9	NA
A0A075B7B0	NA
A0A075B7B2	NA
A0A075B7B5	NA
A0A075B7B9	NA
A0A075B7C0	NA
A0A075B7C1	NA
A0A075B7C2	NA
A0A075B7C5	NA
A0A075B7C7	NA
A0A075B7D1	NA
A0A075B7D3	NA
A0A075B7D4	NA
A0A075B7D5	NA
A0A075B7D6	NA
A0A075B7D9	NA
A0A075B7E0	NA
A0A075B7E2	NA
A0A075B7E4	NA
A0A075B7E6	NA
A0A075B7E7	NA
A0A075B7E9	NA
A0A075B7F2	NA
A0A075B7F5	NA
A0A075B7F7	NA
A0A075B7G3	NA
A0A075B7G4	NA
A0A075B7G8	NA
A0A087WSV4	NA
A0A087WSW2	NA
A0A087WSW5	NA
A0A087WSW7	NA
A0A087WSX6	NA
A0A087WSZ6	NA
A0A087WSZ8	NA
A0A087WT00	NA
A0A087WT04	NA
A0A087WT09	NA
A0A087WT21	NA
A0A087WT25	NA
A0A087WT26	NA
A0A087WT30	NA
A0A087WT32	NA
A0A087WT34	NA
A0A087WT35	NA
A0A087WT36	NA
A0A087WT38	NA
A0A087WT39	NA
A0A087WT41	NA
A0A087WT42	NA
A0A087WT48	NA
A0A087WT49	NA
A0A087WT51	NA
A0A087WT54	NA
A0A087WT56	NA
A0A087WT57	NA
A0A087WT58	NA
A0A087WT63	NA
A0A087WT67	NA
A0A087WT69	NA
A0A087WT76	NA
A0A087WT88	NA
A0A087WT91	NA
A0A087WT94	NA
A0A087WT95	NA
A0A087WT96	NA
A0A087WT97	NA
A0A087WT98	NA
A0A087WTA2	NA
A0A087WTA6	NA
A0A087WTA9	NA
A0A087WTB0	NA
A0A087WTB1	NA
A0A087WTB5	NA
A0A087WTB6	NA
A0A087WTB7	NA
A0A087WTC0	NA
A0A087WTC3	NA
A0A087WTC6	NA
A0A087WTC8	NA
A0A087WTC9	NA
A0A087WTD3	NA
A0A087WTD5	NA
A0A087WTD6	NA
A0A087WTD9	NA
A0A087WTE0	NA
A0A087WTE2	NA
A0A087WTE3	NA
A0A087WTE6	NA
A0A087WTE8	NA
A0A087WTE9	NA
A0A087WTF2	NA
A0A087WTF7	NA
A0A087WTF9	NA
A0A087WTG4	NA
A0A087WTG7	NA
A0A087WTH2	NA
A0A087WTH4	NA
A0A087WTH9	NA
A0A087WTI4	NA
A0A087WTI8	NA
A0A087WTI9	NA
A0A087WTJ0	NA
A0A087WTJ3	NA
A0A087WTJ4	NA
A0A087WTJ7	NA
A0A087WTJ8	NA
A0A087WTK1	NA
A0A087WTK3	NA
A0A087WTK6	NA
A0A087WTM4	NA
A0A087WTM5	NA
A0A087WTN1	NA
A0A087WTN6	NA
A0A087WTN9	NA
A0A087WTP0	NA
A0A087WTP2	NA
A0A087WTP5	NA
A0A087WTP7	NA
A0A087WTQ3	NA
A0A087WTQ7	NA
A0A087WTR0	NA
A0A087WTR1	NA
A0A087WTR3	NA
A0A087WTR4	NA
A0A087WTR9	NA
A0A087WTS1	NA
A0A087WTS4	NA
A0A087WTS6	NA
A0A087WTS9	NA
A0A087WTT2	NA
A0A087WTT7	NA
A0A087WTU1	NA
A0A087WTU2	NA
A0A087WTU3	NA
A0A087WTU4	NA
A0A087WTU6	NA
A0A087WTU7	NA
A0A087WTV1	NA
A0A087WTV4	NA
A0A087WTV5	NA
A0A087WTW1	NA
A0A087WTW3	NA
A0A087WTW4	NA
A0A087WTW5	NA
A0A087WTW8	NA
A0A087WTW9	NA
A0A087WTX3	NA
A0A087WTX6	NA
A0A087WTX8	NA
A0A087WTY1	NA
A0A087WTY2	NA
A0A087WTY3	NA
A0A087WTY6	NA
A0A087WTY8	NA
A0A087WTZ3	NA
A0A087WTZ4	NA
A0A087WTZ7	NA
A0A087WTZ8	NA
A0A087WU01	NA
A0A087WU03	NA
A0A087WU04	NA
A0A087WU05	NA
A0A087WU09	NA
A0A087WU10	NA
A0A087WU12	NA
A0A087WU21	NA
A0A087WU26	NA
A0A087WU27	NA
A0A087WU33	NA
A0A087WU35	hsa:148206
A0A087WU37	NA
A0A087WU40	NA
A0A087WU48	NA
A0A087WU51	NA
A0A087WU52	NA
A0A087WU54	NA
A0A087WU58	NA
A0A087WU59	NA
A0A087WU63	NA
A0A087WU66	NA
A0A087WU68	NA
A0A087WU71	NA
A0A087WU74	NA
A0A087WU76	NA
A0A087WU81	NA
A0A087WU82	NA
A0A087WU83	NA
A0A087WU85	NA
A0A087WU87	NA
A0A087WU89	NA
A0A087WU93	NA
A0A087WU98	NA
A0A087WUA1	NA
A0A087WUA4	NA
A0A087WUA6	NA
A0A087WUA7	NA
A0A087WUB0	NA
A0A087WUB1	hsa:223075
A0A087WUB7	NA
A0A087WUC0	NA
A0A087WUC2	NA
A0A087WUC4	NA
A0A087WUC5	NA
A0A087WUC7	NA
A0A087WUC8	NA
A0A087WUD0	NA
A0A087WUE0	NA
A0A087WUE3	NA
A0A087WUE4	NA
A0A087WUE5	NA
A0A087WUE6	NA
A0A087WUE7	NA
A0A087WUF5	NA
A0A087WUF8	NA
A0A087WUG0	NA
A0A087WUG3	NA
A0A087WUG5	NA
A0A087WUG8	NA
A0A087WUH5	NA
A0A087WUI4	NA
A0A087WUI7	NA
A0A087WUI8	NA
A0A087WUJ1	NA
A0A087WUJ2	NA
A0A087WUJ4	NA
A0A087WUJ8	NA
A0A087WUK3	NA
A0A087WUK4	NA
A0A087WUK7	NA
A0A087WUK8	NA
A0A087WUL1	NA
A0A087WUL6	NA
A0A087WUM3	NA
A0A087WUM5	NA
A0A087WUM9	NA
A0A087WUN2	NA
A0A087WUN3	NA
A0A087WUN4	NA
A0A087WUN7	NA
A0A087WUP0	NA
A0A087WUP6	NA
A0A087WUQ1	NA
A0A087WUQ5	NA
A0A087WUQ9	NA
A0A087WUR4	NA
A0A087WUS4	NA
A0A087WUU1	NA
A0A087WUU2	NA
A0A087WUU3	NA
A0A087WUU4	NA
A0A087WUU5	NA
A0A087WUU8	NA
A0A087WUV3	NA
A0A087WUW1	NA
A0A087WUW5	NA
A0A087WUX1	NA
A0A087WUX2	NA
A0A087WUX6	NA
A0A087WUX7	NA
A0A087WUY2	NA
A0A087WUY5	NA
A0A087WUY6	NA
A0A087WUY9	NA
A0A087WUZ7	NA
A0A087WV04	NA
A0A087WV06	NA
A0A087WV07	NA
A0A087WV09	NA
A0A087WV11	NA
A0A087WV13	NA
A0A087WV17	NA
A0A087WV19	NA
A0A087WV26	NA
A0A087WV31	NA
A0A087WV33	NA
A0A087WV39	NA
A0A087WV42	hsa:5554
A0A087WV44	NA
A0A087WV45	NA
A0A087WV48	NA
A0A087WV50	NA
A0A087WV51	NA
A0A087WV53	hsa:100996693
A0A087WV54	NA
A0A087WV56	NA
A0A087WV59	NA
A0A087WV63	NA
A0A087WV68	NA
A0A087WV69	NA
A0A087WV72	NA
A0A087WV74	NA
A0A087WV78	NA
A0A087WV79	NA
A0A087WV86	hsa:79866
A0A087WV92	NA
A0A087WV94	NA
A0A087WV99	NA
A0A087WVA2	NA
A0A087WVA3	NA
A0A087WVA7	NA
A0A087WVB3	NA
A0A087WVB5	NA
A0A087WVB6	NA
A0A087WVB7	NA
A0A087WVB8	NA
A0A087WVC2	NA
A0A087WVC3	NA
A0A087WVC5	NA
A0A087WVC8	NA
A0A087WVC9	NA
A0A087WVD0	NA
A0A087WVD1	hsa:94059
A0A087WVD6	NA
A0A087WVD7	NA
A0A087WVD9	NA
A0A087WVE0	NA
A0A087WVE1	NA
A0A087WVE3	NA
A0A087WVE4	NA
A0A087WVE8	NA
A0A087WVF0	NA
A0A087WVF1	NA
A0A087WVF5	NA
A0A087WVF6	NA
A0A087WVG0	NA
A0A087WVG1	NA
A0A087WVG4	NA
A0A087WVG5	NA
A0A087WVG6	NA
A0A087WVG8	NA
A0A087WVG9	NA
A0A087WVH0	NA
A0A087WVH1	NA
A0A087WVH4	NA
A0A087WVH5	NA
A0A087WVH6	NA
A0A087WVH9	NA
A0A087WVI2	NA
A0A087WVI5	NA
A0A087WVI6	NA
A0A087WVI9	NA
A0A087WVJ7	NA
A0A087WVK1	NA
A0A087WVK5	NA
A0A087WVK8	NA
A0A087WVK9	NA
A0A087WVL4	NA
A0A087WVL7	NA
A0A087WVL9	NA
A0A087WVM2	hsa:57126
A0A087WVM6	NA
A0A087WVM7	NA
A0A087WVM8	NA
A0A087WVN2	NA
A0A087WVN5	NA
A0A087WVN7	NA
A0A087WVP2	NA
A0A087WVP4	NA
A0A087WVP7	NA
A0A087WVQ2	NA
A0A087WVQ4	NA
A0A087WVR1	NA
A0A087WVR2	NA
A0A087WVR6	NA
A0A087WVR7	NA
A0A087WVS2	NA
A0A087WVS5	NA
A0A087WVT1	NA
A0A087WVT3	NA
A0A087WVU1	NA
A0A087WVU7	NA
A0A087WVV0	NA
A0A087WVV1	NA
A0A087WVV4	NA
A0A087WVV5	NA
A0A087WVV7	NA
A0A087WVW3	NA
A0A087WVW5	NA
A0A087WVW6	NA
A0A087WVW8	NA
A0A087WVX1	NA
A0A087WVX3	NA
A0A087WVX6	NA
A0A087WVX8	NA
A0A087WVY1	NA
A0A087WVY2	NA
A0A087WVY3	NA
A0A087WVY5	hsa:149465
A0A087WVY8	NA
A0A087WVZ1	NA
A0A087WVZ2	NA
A0A087WVZ3	NA
A0A087WVZ4	NA
A0A087WVZ7	NA
A0A087WVZ8	NA
A0A087WW05	NA
A0A087WW06	NA
A0A087WW08	NA
A0A087WW10	NA
A0A087WW12	NA
A0A087WW17	NA
A0A087WW18	NA
A0A087WW20	NA
A0A087WW28	NA
A0A087WW29	NA
A0A087WW30	NA
A0A087WW31	NA
A0A087WW33	NA
A0A087WW36	NA
A0A087WW38	NA
A0A087WW41	NA
A0A087WW45	NA
A0A087WW48	NA
A0A087WW51	NA
A0A087WW56	NA
A0A087WW59	hsa:387763
A0A087WW60	NA
A0A087WW61	NA
A0A087WW72	NA
A0A087WW78	NA
A0A087WW80	NA
A0A087WW86	NA
A0A087WW90	NA
A0A087WW91	NA
A0A087WW94	NA
A0A087WW97	NA
A0A087WWA1	hsa:110117498
A0A087WWA2	NA
A0A087WWA4	NA
A0A087WWB0	NA
A0A087WWB7	NA
A0A087WWB8	NA
A0A087WWC5	NA
A0A087WWC7	NA
A0A087WWD9	NA
A0A087WWE0	NA
A0A087WWE4	NA
A0A087WWE6	NA
A0A087WWF2	NA
A0A087WWF5	NA
A0A087WWG5	NA
A0A087WWH3	NA
A0A087WWH4	NA
A0A087WWH9	NA
A0A087WWI0	NA
A0A087WWI1	NA
A0A087WWI2	NA
A0A087WWI5	NA
A0A087WWI6	NA
A0A087WWJ0	NA
A0A087WWJ3	NA
A0A087WWJ5	NA
A0A087WWJ6	NA
A0A087WWJ8	NA
A0A087WWK4	NA
A0A087WWK6	NA
A0A087WWL1	NA
A0A087WWL2	NA
A0A087WWL4	NA
A0A087WWM2	NA
A0A087WWN0	NA
A0A087WWN1	NA
A0A087WWN2	NA
A0A087WWN5	NA
A0A087WWN7	NA
A0A087WWN8	NA
A0A087WWN9	NA
A0A087WWP1	NA
A0A087WWP2	NA
A0A087WWP5	NA
A0A087WWQ0	NA
A0A087WWQ1	NA
A0A087WWQ2	NA
A0A087WWQ3	NA
A0A087WWQ4	NA
A0A087WWQ6	NA
A0A087WWQ9	NA
A0A087WWR0	NA
A0A087WWR4	NA
A0A087WWR6	NA
A0A087WWR9	NA
A0A087WWS5	NA
A0A087WWS8	NA
A0A087WWS9	NA
A0A087WWT2	NA
A0A087WWT7	NA
A0A087WWT8	NA
A0A087WWU0	NA
A0A087WWU4	NA
A0A087WWU8	NA
A0A087WWV0	NA
A0A087WWV2	NA
A0A087WWV3	NA
A0A087WWV5	NA
A0A087WWV7	NA
A0A087WWW0	NA
A0A087WWW4	NA
A0A087WWW5	NA
A0A087WWX0	NA
A0A087WWX2	NA
A0A087WWX5	NA
A0A087WWX9	NA
A0A087WWY1	NA
A0A087WWY5	NA
A0A087WWY6	NA
A0A087WWZ0	NA
A0A087WWZ1	NA
A0A087WWZ2	NA
A0A087WWZ4	NA
A0A087WWZ6	NA
A0A087WWZ7	NA
A0A087WX00	NA
A0A087WX01	NA
A0A087WX07	NA
A0A087WX09	NA
A0A087WX13	NA
A0A087WX14	NA
A0A087WX15	NA
A0A087WX16	NA
A0A087WX19	NA
A0A087WX22	NA
A0A087WX24	NA
A0A087WX31	NA
A0A087WX35	NA
A0A087WX44	NA
A0A087WX45	NA
A0A087WX48	NA
A0A087WX55	NA
A0A087WX58	NA
A0A087WX61	NA
A0A087WX66	NA
A0A087WX67	NA
A0A087WX69	NA
A0A087WX70	NA
A0A087WX71	NA
A0A087WX72	NA
A0A087WX73	NA
A0A087WX76	NA
A0A087WX83	NA
A0A087WX86	NA
A0A087WX87	NA
A0A087WX89	NA
A0A087WX93	NA
A0A087WX94	NA
A0A087WX95	NA
A0A087WX98	NA
A0A087WXA3	hsa:222183
A0A087WXA8	NA
A0A087WXA9	NA
A0A087WXB3	NA
A0A087WXC2	NA
A0A087WXC6	NA
A0A087WXC7	NA
A0A087WXC8	NA
A0A087WXD7	NA
A0A087WXE2	NA
A0A087WXF4	NA
A0A087WXF7	NA
A0A087WXF8	NA
A0A087WXG6	NA
A0A087WXH0	NA
A0A087WXH2	NA
A0A087WXH4	NA
A0A087WXH5	NA
A0A087WXI2	NA
A0A087WXI4	NA
A0A087WXI6	NA
A0A087WXJ0	NA
A0A087WXJ2	NA
A0A087WXJ6	NA
A0A087WXK0	NA
A0A087WXK1	NA
A0A087WXK3	NA
A0A087WXK4	NA
A0A087WXM4	NA
A0A087WXM8	NA
A0A087WXN3	NA
A0A087WXP0	NA
A0A087WXQ2	NA
A0A087WXQ3	NA
A0A087WXQ5	NA
A0A087WXQ6	NA
A0A087WXQ7	NA
A0A087WXQ8	NA
A0A087WXR1	NA
A0A087WXR3	NA
A0A087WXS3	NA
A0A087WXS6	NA
A0A087WXS8	NA
A0A087WXT1	NA
A0A087WXT3	NA
A0A087WXT8	NA
A0A087WXU0	NA
A0A087WXU1	NA
A0A087WXU2	NA
A0A087WXU5	NA
A0A087WXU7	NA
A0A087WXV3	NA
A0A087WXV4	NA
A0A087WXW0	NA
A0A087WXW6	NA
A0A087WXX1	NA
A0A087WXX7	NA
A0A087WXY2	NA
A0A087WXY3	NA
A0A087WXY6	NA
A0A087WXZ5	NA
A0A087WY01	NA
A0A087WY03	NA
A0A087WY05	NA
A0A087WY09	NA
A0A087WY10	NA
A0A087WY11	NA
A0A087WY21	NA
A0A087WY27	NA
A0A087WY28	NA
A0A087WY32	NA
A0A087WY35	NA
A0A087WY36	NA
A0A087WY37	NA
A0A087WY39	NA
A0A087WY40	NA
A0A087WY42	NA
A0A087WY50	NA
A0A087WY56	NA
A0A087WY57	NA
A0A087WY60	NA
A0A087WY63	NA
A0A087WY64	NA
A0A087WY65	NA
A0A087WY70	NA
A0A087WY72	NA
A0A087WY73	NA
A0A087WY76	NA
A0A087WY77	NA
A0A087WY90	NA
A0A087WY93	NA
A0A087WY94	NA
A0A087WY98	NA
A0A087WY99	NA
A0A087WYA0	NA
