Uniprot_ID	KEGG_sce
Q59DX6	dme:Dmel_CG33512
Q59DY8	dme:Dmel_CG33552
Q59E05	dme:Dmel_CG14667
Q59E14	dme:Dmel_CG33543
Q59E33	dme:Dmel_CG33522
Q59E63	dme:Dmel_CG11406
Q5BHY8	dme:Dmel_CG43078
Q5BI03	dme:Dmel_CG8155
Q5BI42	dme:Dmel_CG16868
Q5BI72	dme:Dmel_CG4562
Q5BIC3	dme:Dmel_CG1605
Q5BIL9	dme:Dmel_CG18278
Q5LJP5	dme:Dmel_CG17698
Q5LJP6	NA
Q5LJP9	dme:Dmel_CG17486
Q5LJT3	dme:Dmel_CG40486
Q5LJX7	NA
Q5LJY0	dme:Dmel_CG17167
Q5U0V4	dme:Dmel_CG30156
Q5U0X8	dme:Dmel_CG12325
Q5U124	NA
Q5U126	dme:Dmel_CG34461
Q5U1B0	dme:Dmel_CG10131
Q6AWG9	dme:Dmel_CG5098
Q6AWM2	dme:Dmel_CG11556
Q6GUR9	dme:Dmel_CG15616
Q6GUT7	dme:Dmel_CG8626
Q6GV06	dme:Dmel_CG17011
Q6IDE0	NA
Q6IG91	dme:Dmel_CG34192
Q6IGA5	dme:Dmel_CG42477
Q6IGE3	dme:Dmel_CG34186
Q6IGM9	dme:Dmel_CG34229
Q6IGW6	dme:Dmel_CG34200
Q6II06	dme:Dmel_CG33635
Q6IIA4	dme:Dmel_CG34015
Q6IIF2	dme:Dmel_CG34321
Q6NL44	dme:Dmel_CG33722
Q6NL95	NA
Q6NLJ9	dme:Dmel_CG30109
Q6NLL1	dme:Dmel_CG11141
Q6NLL3	dme:Dmel_CG11537
Q6NLM8	dme:Dmel_CG12758
Q6NMY2	dme:Dmel_CG8343
Q6NN22	NA
Q6NN86	dme:Dmel_CG42724
Q6NNB2	dme:Dmel_CG8777
Q6NNV7	dme:Dmel_CG40485
Q6NPB2	NA
Q6NQY2	dme:Dmel_CG9214
Q6NQZ5	dme:Dmel_CG3273
Q6NR11	dme:Dmel_CG45105
Q6NR39	NA
Q70VI1	NA
Q76NP9	dme:Dmel_CG33677
Q76NS2	dme:Dmel_CG10353
Q7JPN9	dme:Dmel_CG12350
Q7JQ02	dme:Dmel_CG31275
Q7JQL2	dme:Dmel_CG13320
Q7JQT9	dme:Dmel_CG1671
Q7JR58	dme:Dmel_CG6543
Q7JR73	dme:Dmel_CG11175
Q7JR80	NA
Q7JR82	dme:Dmel_CG15701
Q7JR91	dme:Dmel_CG3798
Q7JR99	dme:Dmel_CG30094
Q7JRC0	dme:Dmel_CG12384
Q7JRC9	dme:Dmel_CG30496
Q7JRI6	NA
Q7JRK7	NA
Q7JRM2	dme:Dmel_CG30090
Q7JRN6	dme:Dmel_CG4716
Q7JRP4	dme:Dmel_CG18335
Q7JUM3	dme:Dmel_CG6401
Q7JUN9	dme:Dmel_CG3358
Q7JUR5	dme:Dmel_CG12744
Q7JUR6	dme:Dmel_CG18812
Q7JUS1	dme:Dmel_CG30491
Q7JUS9	dme:Dmel_CG9090
Q7JUZ6	NA
Q7JV09	NA
Q7JV69	dme:Dmel_CG10913
Q7JVH0	dme:Dmel_CG8435
Q7JVK1	dme:Dmel_CG12373
Q7JVM1	dme:Dmel_CG30052
Q7JVN6	dme:Dmel_CG1213
Q7JVR7	dme:Dmel_CG17059
Q7JVS8	dme:Dmel_CG13229
Q7JVX3	dme:Dmel_CG4408
Q7JVY0	NA
Q7JW01	NA
Q7JW12	dme:Dmel_CG11007
Q7JW46	NA
Q7JW60	dme:Dmel_CG12942
Q7JWG9	dme:Dmel_CG1577
Q7JWP5	dme:Dmel_CG12142
Q7JWP9	dme:Dmel_CG5819
Q7JWR9	dme:Dmel_CG8635
Q7JWV7	dme:Dmel_CG12846
Q7JX94	dme:Dmel_CG30503
Q7JX95	dme:Dmel_CG11123
Q7JY04	dme:Dmel_CG13325
Q7JY99	dme:Dmel_CG8298
Q7JYA0	dme:Dmel_CG6337
Q7JYH3	dme:Dmel_CG9350
Q7JYK2	dme:Dmel_CG1941
Q7JYQ4	dme:Dmel_CG9945
Q7JYV3	dme:Dmel_CG12374
Q7JYX2	dme:Dmel_CG2065
Q7JYZ9	dme:Dmel_CG17523
Q7JZ53	dme:Dmel_CG4866
Q7JZ62	dme:Dmel_CG10465
Q7JZ94	dme:Dmel_CG13338
Q7JZB1	dme:Dmel_CG12338
Q7JZE1	dme:Dmel_CG8315
Q7JZE8	dme:Dmel_CG8323
Q7JZI2	dme:Dmel_CG5492
Q7JZJ3	dme:Dmel_CG9036
Q7JZM8	dme:Dmel_CG12954
Q7JZR5	dme:Dmel_CG6796
Q7JZW0	dme:Dmel_CG10112
Q7JZW3	dme:Dmel_CG12843
Q7JZZ3	dme:Dmel_CG13321
Q7K003	dme:Dmel_CG13746
Q7K010	dme:Dmel_CG12845
Q7K035	dme:Dmel_CG14763
Q7K049	dme:Dmel_CG11165
Q7K076	NA
Q7K088	NA
Q7K0A0	dme:Dmel_CG12921
Q7K0F0	dme:Dmel_CG15084
Q7K0G4	NA
Q7K0L2	NA
Q7K0Q2	dme:Dmel_CG33139
Q7K0S6	dme:Dmel_CG6347
Q7K0W4	dme:Dmel_CG30101
Q7K127	dme:Dmel_CG7997
Q7K142	NA
Q7K157	dme:Dmel_CG10927
Q7K161	NA
Q7K180	dme:Dmel_CG1825
Q7K187	dme:Dmel_CG1841
Q7K1C2	dme:Dmel_CG1942
Q7K1C5	dme:Dmel_CG6406
Q7K1D7	dme:Dmel_CG1358
Q7K1H0	dme:Dmel_CG32066
Q7K1R6	dme:Dmel_CG10916
Q7K1T1	dme:Dmel_CG8390
Q7K1V0	dme:Dmel_CG18011
Q7K1W8	dme:Dmel_CG31650
Q7K1Y4	dme:Dmel_CG12797
Q7K264	dme:Dmel_CG8569
Q7K275	dme:Dmel_CG13333
Q7K2E1	dme:Dmel_CG8839
Q7K2I4	dme:Dmel_CG7768
Q7K2L7	dme:Dmel_CG17765
Q7K2N3	dme:Dmel_CG4288
Q7K2P1	dme:Dmel_CG6305
Q7K2Q6	NA
Q7K2R1	NA
Q7K2U8	dme:Dmel_CG1380
Q7K2V5	NA
Q7K2V7	dme:Dmel_CG30160
Q7K3B9	dme:Dmel_CG7544
Q7K3G2	dme:Dmel_CG5742
Q7K3M9	dme:Dmel_CG8195
Q7K3N4	dme:Dmel_CG8888
Q7K3P6	dme:Dmel_CG6484
Q7K3Q2	dme:Dmel_CG7720
Q7K3Q3	NA
Q7K3R0	dme:Dmel_CG7848
Q7K3S2	NA
Q7K3T3	dme:Dmel_CG1441
Q7K3V6	dme:Dmel_CG12736
Q7K3V9	NA
Q7K3W2	dme:Dmel_CG8728
Q7K3W4	dme:Dmel_CG13432
Q7K3X8	dme:Dmel_CG1809
Q7K3Y9	dme:Dmel_CG17739
Q7K3Z2	dme:Dmel_CG12143
Q7K3Z8	dme:Dmel_CG17292
Q7K486	dme:Dmel_CG5721
Q7K4A8	dme:Dmel_CG10814
Q7K4B2	dme:Dmel_CG7845
Q7K4E0	dme:Dmel_CG30440
Q7K4G8	dme:Dmel_CG12391
Q7K4I5	dme:Dmel_CG8892
Q7K4J7	dme:Dmel_CG17985
Q7K4L8	dme:Dmel_CG7878
Q7K4L9	dme:Dmel_CG8405
Q7K4M9	NA
Q7K4T8	dme:Dmel_CG8520
Q7K4X4	dme:Dmel_CG17230
Q7K4Y8	dme:Dmel_CG1909
Q7K527	dme:Dmel_CG12840
Q7K533	dme:Dmel_CG11395
Q7K561	dme:Dmel_CG8503
Q7K581	dme:Dmel_CG8963
Q7K5K0	dme:Dmel_CG2183
Q7K5N8	dme:Dmel_CG4847
Q7K8X7	dme:Dmel_CG17534
Q7K8Y3	NA
Q7KA66	dme:Dmel_CG12172
Q7KAH0	dme:Dmel_CG11352
Q7KE32	dme:Dmel_CG30450
Q7KE33	dme:Dmel_CG30473
Q7KG36	NA
Q7KGG1	dme:Dmel_CG10143
Q7KGU6	NA
Q7KHE2	NA
Q7KI49	NA
Q7KJ73	dme:Dmel_CG10106
Q7KJP2	NA
Q7KK97	dme:Dmel_CG8714
Q7KN04	dme:Dmel_CG6953
Q7KNA0	dme:Dmel_CG8230
Q7KR04	dme:Dmel_CG12324
Q7KRT4	dme:Dmel_CG31006
Q7KS38	dme:Dmel_CG5338
Q7KS40	dme:Dmel_CG33337
Q7KSB3	NA
Q7KSB5	NA
Q7KSB6	NA
Q7KSI9	NA
Q7KSK1	dme:Dmel_CG33329
Q7KSM4	dme:Dmel_CG17207
Q7KSP9	dme:Dmel_CG14710
Q7KST5	NA
Q7KSU6	NA
Q7KT13	dme:Dmel_CG33320
Q7KT14	dme:Dmel_CG33321
Q7KT22	dme:Dmel_CG9270
Q7KT29	dme:Dmel_CG10481
Q7KT57	dme:Dmel_CG4711
Q7KT71	dme:Dmel_CG31827
Q7KT73	dme:Dmel_CG31780
Q7KT76	NA
Q7KT77	dme:Dmel_CG33310
Q7KT79	dme:Dmel_CG15269
Q7KT80	dme:Dmel_CG31832
Q7KT82	dme:Dmel_CG33308
Q7KT83	dme:Dmel_CG18420
Q7KT84	dme:Dmel_CG18636
Q7KT85	dme:Dmel_CG42586
Q7KT86	dme:Dmel_CG42585
Q7KTA1	dme:Dmel_CG31839
Q7KTB0	NA
Q7KTB3	dme:Dmel_CG5547
Q7KTF1	dme:Dmel_CG7309
Q7KTJ2	dme:Dmel_CG8349
Q7KTL5	NA
Q7KTU3	dme:Dmel_CG7369
Q7KTW3	dme:Dmel_CG33288
Q7KU06	dme:Dmel_CG14341
Q7KU18	dme:Dmel_CG15395
Q7KU81	dme:Dmel_CG42458
Q7KU82	NA
Q7KUH2	dme:Dmel_CG18331
Q7KUI0	dme:Dmel_CG33265
Q7KUJ0	dme:Dmel_CG33263
Q7KUM2	dme:Dmel_CG33259
Q7KUM9	dme:Dmel_CG7276
Q7KUN0	NA
Q7KUN4	dme:Dmel_CG33983
Q7KUN6	dme:Dmel_CG6244
Q7KUP8	dme:Dmel_CG33257
Q7KUT5	dme:Dmel_CG15881
Q7KUU5	NA
Q7KUW4	NA
Q7KV18	dme:Dmel_CG33242
Q7KV24	dme:Dmel_CG15744
Q7KV84	NA
Q7KVC2	dme:Dmel_CG32318
Q7KVF1	dme:Dmel_CG2727
Q7KVM3	dme:Dmel_CG9294
Q7KVM7	NA
Q7KVM8	dme:Dmel_CG33226
Q7KVU5	dme:Dmel_CG18155
Q7KVW2	dme:Dmel_CG32763
Q7KW14	dme:Dmel_CG32809
Q7KW25	dme:Dmel_CG3708
Q7KY01	NA
Q7PL26	dme:Dmel_CG40196
Q7PLD0	dme:Dmel_CG40263
Q7PLE6	dme:Dmel_CG17691
Q7PLG1	dme:Dmel_CG40178
Q7PLK6	dme:Dmel_CG40064
Q7PLL7	dme:Dmel_CG45781
Q7PLT1	dme:Dmel_CG40191
Q7PLV6	dme:Dmel_CG40470
Q7PLW1	NA
Q7PLW4	NA
Q7YU16	dme:Dmel_CG32264
Q7YU84	dme:Dmel_CG7803
Q7YZ91	dme:Dmel_CG6808
Q7YZA2	dme:Dmel_CG7065
Q7YZA5	dme:Dmel_CG17828
Q867T3	dme:Dmel_CG43897
Q86B46	NA
Q86B50	dme:Dmel_CG33935
Q86B52	dme:Dmel_CG43672
Q86B58	dme:Dmel_CG33127
Q86BB6	NA
Q86BG6	NA
Q86BH3	dme:Dmel_CG33057
Q86BI2	NA
Q86BI8	dme:Dmel_CG33051
Q86BK2	dme:Dmel_CG9133
Q86BK9	dme:Dmel_CG32971
Q86BN4	NA
Q86BP9	NA
Q86BQ6	NA
Q86D34	NA
Q86LF6	NA
Q86LG7	dme:Dmel_CG34059
Q86LG9	dme:Dmel_CG33508
Q86LH1	dme:Dmel_CG34042
Q86LH3	dme:Dmel_CG11209
Q86MQ9	NA
Q86NK6	NA
Q86NP5	dme:Dmel_CG33233
Q86PA0	NA
Q86PB4	NA
Q86PD3	dme:Dmel_CG30022
Q8I0D4	dme:Dmel_CG9297
Q8I0D5	NA
Q8I0F1	dme:Dmel_CG31538
Q8I0J1	NA
Q8I0K9	dme:Dmel_CG32820
Q8I0N3	NA
Q8I0P8	dme:Dmel_CG32405
Q8I0Q7	NA
Q8I930	NA
Q8I936	dme:Dmel_CG32413
Q8I937	dme:Dmel_CG32409
Q8I939	NA
Q8I940	NA
Q8I941	dme:Dmel_CG32485
Q8IG88	NA
Q8IGA7	NA
Q8IGF3	NA
Q8IGH4	NA
Q8IGP1	NA
Q8IGQ3	NA
Q8IGV3	dme:Dmel_CG12746
Q8IH13	dme:Dmel_CG4060
Q8IH56	NA
Q8IHC6	dme:Dmel_CG6265
Q8IHH3	NA
Q8IMA2	dme:Dmel_CG32006
Q8IMB9	NA
Q8IME7	dme:Dmel_CG31703
Q8IME8	dme:Dmel_CG31702
Q8IMF4	NA
Q8IMH2	dme:Dmel_CG31008
Q8IMI0	dme:Dmel_CG2246
Q8IMI2	NA
Q8IMI7	dme:Dmel_CG1883
Q8IMK1	dme:Dmel_CG34133
Q8IMK5	NA
Q8IMN4	dme:Dmel_CG31055
Q8IMN9	NA
Q8IMP2	NA
Q8IMP6	dme:Dmel_CG5815
Q8IMQ8	dme:Dmel_CG6330
Q8IMR6	dme:Dmel_CG31081
Q8IMS3	dme:Dmel_CG31091
Q8IMS9	dme:Dmel_CG31439
Q8IMT6	dme:Dmel_CG31300
Q8IMV0	dme:Dmel_CG31381
Q8IMV4	NA
Q8IMV7	NA
Q8IMY6	NA
Q8IMY8	dme:Dmel_CG31225
Q8IMZ6	NA
Q8IN00	NA
Q8IN08	dme:Dmel_CG31423
Q8IN09	dme:Dmel_CG31424
Q8IN10	dme:Dmel_CG31164
Q8IN27	dme:Dmel_CG31438
Q8IN49	dme:Dmel_CG31195
Q8IN51	dme:Dmel_CG31205
Q8IN55	NA
Q8IN56	NA
Q8IN70	dme:Dmel_CG31220
Q8IN74	dme:Dmel_CG17836
Q8IN78	dme:Dmel_CG31229
Q8IN79	dme:Dmel_CG31231
Q8IN95	dme:Dmel_CG31251
Q8IN96	NA
Q8IN99	dme:Dmel_CG31262
Q8INA0	dme:Dmel_CG31267
Q8INA1	dme:Dmel_CG31269
Q8INE2	dme:Dmel_CG42726
Q8INF8	dme:Dmel_CG31321
Q8ING0	dme:Dmel_CG31326
Q8ING5	dme:Dmel_CG31495
Q8ING6	dme:Dmel_CG31469
Q8INJ3	NA
Q8INJ4	NA
Q8INK7	NA
Q8INL3	dme:Dmel_CG31373
Q8INP9	dme:Dmel_CG11980
Q8INQ3	dme:Dmel_CG11760
Q8INQ7	dme:Dmel_CG31460
Q8INQ8	dme:Dmel_CG31454
Q8INR5	dme:Dmel_CG31473
Q8INR8	dme:Dmel_CG31286
Q8INU6	dme:Dmel_CG31674
Q8INX4	dme:Dmel_CG31801
Q8INY2	dme:Dmel_CG31785
Q8INZ1	dme:Dmel_CG31750
Q8INZ7	dme:Dmel_CG32832
Q8IP18	NA
Q8IP30	dme:Dmel_CG4793
Q8IP31	dme:Dmel_CG31823
Q8IP52	dme:Dmel_CG43333
Q8IP62	dme:Dmel_CG31842
Q8IP73	dme:Dmel_CG31855
Q8IP79	NA
Q8IP80	NA
Q8IPA2	dme:Dmel_CG14935
Q8IPD2	dme:Dmel_CG31874
Q8IPD5	dme:Dmel_CG33302
Q8IPD8	dme:Dmel_CG31876
Q8IPE5	dme:Dmel_CG31882
Q8IPF1	dme:Dmel_CG31609
Q8IPF8	dme:Dmel_CG31901
Q8IPI4	dme:Dmel_CG31907
Q8IPJ7	NA
Q8IPJ9	dme:Dmel_CG31642
Q8IPK2	dme:Dmel_CG31913
Q8IPK4	dme:Dmel_CG31915
Q8IPM2	dme:Dmel_CG31528
Q8IPP2	NA
Q8IPS4	NA
Q8IPS7	dme:Dmel_CG32454
Q8IPS9	dme:Dmel_CG32448
Q8IPT0	NA
Q8IPT1	dme:Dmel_CG32441
Q8IPT3	NA
Q8IPT6	NA
Q8IPU1	dme:Dmel_CG33054
Q8IPW3	dme:Dmel_CG31658
Q8IPW7	dme:Dmel_CG31922
Q8IPY0	dme:Dmel_CG31668
Q8IPY7	dme:Dmel_CG31681
Q8IPY9	dme:Dmel_CG31682
Q8IPZ9	dme:Dmel_CG33281
Q8IQ00	dme:Dmel_CG3277
Q8IQ10	dme:Dmel_CG31954
Q8IQ13	dme:Dmel_CG31957
Q8IQ26	NA
Q8IQ31	dme:Dmel_CG1695
Q8IQ38	dme:Dmel_CG34120
Q8IQ51	dme:Dmel_CG32523
Q8IQ53	NA
Q8IQ72	dme:Dmel_CG32395
Q8IQ80	NA
Q8IQ89	dme:Dmel_CG32376
Q8IQA2	dme:Dmel_CG32364
Q8IQB7	dme:Dmel_CG32032
Q8IQC1	dme:Dmel_CG5021
Q8IQD7	NA
Q8IQE0	dme:Dmel_CG32054
Q8IQE2	dme:Dmel_CG32058
Q8IQF3	dme:Dmel_CG32081
Q8IQH2	NA
Q8IQH8	dme:Dmel_CG32110
Q8IQJ5	dme:Dmel_CG32121
Q8IQJ7	NA
Q8IQJ9	dme:Dmel_CG10741
Q8IQK1	NA
Q8IQK4	dme:Dmel_CG32135
Q8IQN1	dme:Dmel_CG32152
Q8IQR7	dme:Dmel_CG32185
Q8IQT0	NA
Q8IQV4	dme:Dmel_CG32225
Q8IQW4	NA
Q8IQZ8	NA
Q8IR01	dme:Dmel_CG32564
Q8IR08	dme:Dmel_CG32574
Q8IR09	dme:Dmel_CG32569
Q8IR10	dme:Dmel_CG32570
Q8IR11	dme:Dmel_CG32571
Q8IR14	NA
Q8IR18	NA
Q8IR43	dme:Dmel_CG32591
Q8IR45	dme:Dmel_CG32590
Q8IR46	NA
Q8IR50	dme:Dmel_CG32598
Q8IR52	NA
Q8IR58	dme:Dmel_CG11584
Q8IR74	dme:Dmel_CG32644
Q8IR76	NA
Q8IR95	dme:Dmel_CG32667
Q8IRC8	dme:Dmel_CG32263
Q8IRD0	dme:Dmel_CG32267
Q8IRD1	dme:Dmel_CG12010
Q8IRD6	dme:Dmel_CG32282
Q8IRD7	dme:Dmel_CG32283
Q8IRE1	dme:Dmel_CG32277
Q8IRE2	dme:Dmel_CG32271
Q8IRE5	dme:Dmel_CG32280
Q8IRF4	dme:Dmel_CG32304
Q8IRG5	NA
Q8IRH3	dme:Dmel_CG32320
Q8IRH8	dme:Dmel_CG9134
Q8IRH9	dme:Dmel_CG9130
Q8IRJ5	dme:Dmel_CG32845
Q8IRK1	dme:Dmel_CG43775
Q8IRK5	dme:Dmel_CG30289
Q8IRK6	dme:Dmel_CG30288
Q8IRK8	dme:Dmel_CG32673
Q8IRK9	dme:Dmel_CG32678
Q8IRL3	dme:Dmel_CG32679
Q8IRM9	dme:Dmel_CG32706
Q8IRR0	NA
Q8IRR3	dme:Dmel_CG32755
Q8IRR4	NA
Q8IRT6	dme:Dmel_CG32788
Q8IRV2	dme:Dmel_CG3588
Q8IRV4	dme:Dmel_CG3526
Q8IRZ0	NA
Q8IRZ3	dme:Dmel_CG46276
Q8MKJ4	dme:Dmel_CG30142
Q8MKJ6	dme:Dmel_CG11777
Q8MKK0	dme:Dmel_CG30141
Q8MKK1	dme:Dmel_CG30185
Q8MKK3	dme:Dmel_CG30290
Q8MKK7	NA
Q8MKL0	dme:Dmel_CG30043
Q8MKL4	NA
Q8MLN2	NA
Q8MLN5	dme:Dmel_CG30430
Q8MLQ2	dme:Dmel_CG30178
Q8MLR6	dme:Dmel_CG30181
Q8MLS8	dme:Dmel_CG32833
Q8MLV8	dme:Dmel_CG30287
Q8MLY9	NA
Q8MM39	NA
Q8MM49	NA
Q8MMC4	dme:Dmel_CG3760
Q8MMD0	dme:Dmel_CG30423
Q8MMD6	dme:Dmel_CG30272
Q8MMD7	dme:Dmel_CG30274
Q8MME9	dme:Dmel_CG30273
Q8MPN5	NA
Q8MPN6	NA
Q8MPN7	NA
Q8MPN8	NA
Q8MQI6	dme:Dmel_CG40228
Q8MQJ8	dme:Dmel_CG10971
Q8MQL4	dme:Dmel_CG8726
Q8MQQ0	NA
Q8MQS2	dme:Dmel_CG14509
Q8MQS4	NA
Q8MQY9	dme:Dmel_CG45065
Q8MQZ8	NA
Q8MR14	dme:Dmel_CG10107
Q8MR50	NA
Q8MR65	NA
Q8MR82	dme:Dmel_CG32087
Q8MRD1	NA
Q8MRI4	dme:Dmel_CG1578
Q8MRJ2	dme:Dmel_CG11069
Q8MRL0	NA
Q8MRL1	dme:Dmel_CG32450
Q8MRL2	dme:Dmel_CG3795
Q8MRL3	dme:Dmel_CG9663
Q8MRM0	dme:Dmel_CG1681
Q8MRN4	dme:Dmel_CG31025
Q8MRQ2	NA
Q8MRQ4	dme:Dmel_CG8135
Q8MRQ5	dme:Dmel_CG42599
Q8MRQ9	NA
Q8MRW1	dme:Dmel_CG40042
Q8MS27	dme:Dmel_CG13410
Q8MS52	NA
Q8MS69	dme:Dmel_CG9596
Q8MS78	dme:Dmel_CG12309
Q8MSB3	dme:Dmel_CG1602
Q8MSD1	NA
Q8MSE4	dme:Dmel_CG14550
Q8MSJ9	dme:Dmel_CG9313
Q8MSV1	NA
Q8MSW9	dme:Dmel_CG33505
Q8MT08	dme:Dmel_CG14271
Q8MT48	dme:Dmel_CG9416
Q8MT77	NA
Q8MT78	dme:Dmel_CG5522
Q8MVX6	dme:Dmel_CG31941
Q8MYS2	NA
Q8MYV9	dme:Dmel_CG8736
Q8MYY7	NA
Q8MZ06	dme:Dmel_CG8638
Q8MZ07	dme:Dmel_CG31558
Q8MZ13	NA
Q8MZ67	dme:Dmel_CG31733
Q8MZG9	dme:Dmel_CG2070
Q8MZH9	NA
Q8SWQ8	NA
Q8SWS2	NA
Q8SWV5	dme:Dmel_CG10444
Q8SWW2	dme:Dmel_CG13189
Q8SWW9	dme:Dmel_CG3156
Q8SX06	dme:Dmel_CG14141
Q8SX24	dme:Dmel_CG18048
Q8SX25	dme:Dmel_CG1463
Q8SX32	dme:Dmel_CG16840
Q8SX35	NA
Q8SX38	dme:Dmel_CG13197
Q8SX40	dme:Dmel_CG17802
Q8SX47	dme:Dmel_CG31810
Q8SX57	dme:Dmel_CG31549
Q8SX72	dme:Dmel_CG9381
Q8SX76	dme:Dmel_CG31453
Q8SX78	dme:Dmel_CG44243
Q8SXC0	dme:Dmel_CG5577
Q8SXC2	dme:Dmel_CG6950
Q8SXC9	dme:Dmel_CG32488
Q8SXD5	NA
Q8SXE1	dme:Dmel_CG17572
Q8SXF0	dme:Dmel_CG2957
Q8SXG2	dme:Dmel_CG32711
Q8SXG7	dme:Dmel_CG15440
Q8SXK0	dme:Dmel_CG15390
Q8SXP1	dme:Dmel_CG12699
Q8SXQ1	dme:Dmel_CG9629
Q8SXQ5	dme:Dmel_CG14407
Q8SXQ8	dme:Dmel_CG32335
Q8SXS0	dme:Dmel_CG7071
Q8SXS4	dme:Dmel_CG13704
Q8SXS7	dme:Dmel_CG3734
Q8SXS9	dme:Dmel_CG2893
Q8SXT3	dme:Dmel_CG14485
Q8SXX4	dme:Dmel_CG42673
Q8SXX5	dme:Dmel_CG33932
Q8SXY5	dme:Dmel_CG4786
Q8SXY7	NA
Q8SXY8	dme:Dmel_CG12539
Q8SXZ6	dme:Dmel_CG11906
Q8SY25	dme:Dmel_CG30394
Q8SY58	dme:Dmel_CG4872
Q8SY59	NA
Q8SY67	dme:Dmel_CG6429
Q8SY72	dme:Dmel_CG33169
Q8SY77	NA
Q8SYA4	dme:Dmel_CG18107
Q8SYF5	dme:Dmel_CG32373
Q8SYG3	dme:Dmel_CG40045
Q8SYJ2	dme:Dmel_CG32230
Q8SYL1	dme:Dmel_CG12792
Q8SYL2	NA
Q8SYM9	dme:Dmel_CG5147
Q8SYN0	dme:Dmel_CG11638
Q8SYP8	dme:Dmel_CG8247
Q8SYR3	dme:Dmel_CG5655
Q8SYS7	dme:Dmel_CG17683
Q8SYS8	dme:Dmel_CG32269
Q8SYU5	dme:Dmel_CG10086
Q8SYY6	dme:Dmel_CG32276
Q8SZ13	dme:Dmel_CG17361
Q8SZ60	dme:Dmel_CG13318
Q8SZ78	dme:Dmel_CG11318
Q8SZ87	dme:Dmel_CG3058
Q8SZF4	NA
Q8SZM2	dme:Dmel_CG16885
Q8SZP2	dme:Dmel_CG14534
Q8SZR2	NA
Q8SZS0	NA
Q8SZT8	NA
Q8SZU0	NA
Q8SZW5	dme:Dmel_CG1257
Q8SZX1	dme:Dmel_CG7387
Q8SZX5	NA
Q8SZY7	dme:Dmel_CG5026
Q8SZY9	dme:Dmel_CG32075
Q8T007	dme:Dmel_CG6791
Q8T051	dme:Dmel_CG31365
Q8T085	NA
Q8T088	dme:Dmel_CG14722
Q8T092	dme:Dmel_CG4282
Q8T0D1	dme:Dmel_CG31457
Q8T0J3	NA
Q8T0M8	NA
Q8T0N3	dme:Dmel_CG30359
Q8T0S3	NA
Q8T0T6	NA
Q8T0T9	dme:Dmel_CG13920
Q8T0V2	NA
Q8T0X8	dme:Dmel_CG33194
Q8T3H9	dme:Dmel_CG31550
Q8T3V6	dme:Dmel_CG9378
Q8T3V7	dme:Dmel_CG31803
Q8T3W6	dme:Dmel_CG7570
Q8T3W8	dme:Dmel_CG5106
Q8T3Y1	dme:Dmel_CG17440
Q8T3Z0	dme:Dmel_CG10541
Q8T415	dme:Dmel_CG31802
Q8T429	dme:Dmel_CG11037
Q8T476	NA
Q8T481	dme:Dmel_CG32022
Q8T490	dme:Dmel_CG17110
Q8T4A5	NA
Q8T4A8	dme:Dmel_CG7542
Q8T4D4	dme:Dmel_CG9222
Q8T4F2	dme:Dmel_CG5662
Q8T4H3	NA
Q8T4I0	dme:Dmel_CG7551
Q8T8U1	dme:Dmel_CG17301
Q8T8W2	NA
Q8T965	dme:Dmel_CG15676
Q8T970	NA
Q8T972	NA
Q8T9A4	NA
Q8T9D0	NA
Q8T9H0	NA
Q8T9H8	dme:Dmel_CG31908
Q8T9K8	dme:Dmel_CG4313
Q8WTI6	dme:Dmel_CG31483
Q8WTI8	NA
Q94913	dme:Dmel_CG2928
Q94915	dme:Dmel_CG3200
Q95PE4	dme:Dmel_CG9250
Q95R73	dme:Dmel_CG30059
Q95R82	dme:Dmel_CG14767
Q95R98	dme:Dmel_CG5068
Q95RB2	dme:Dmel_CG8505
Q95RC5	dme:Dmel_CG5745
Q95RL2	NA
Q95RN0	dme:Dmel_CG10038
Q95RP8	NA
Q95RS6	dme:Dmel_CG40160
Q95SE8	dme:Dmel_CG11009
Q95SH0	dme:Dmel_CG3105
Q95SH7	dme:Dmel_CG14969
Q95SK3	dme:Dmel_CG30291
Q95SM8	dme:Dmel_CG30281
Q95SN8	dme:Dmel_CG31200
Q95SZ9	NA
Q95T08	dme:Dmel_CG9636
Q95T29	dme:Dmel_CG18285
Q95T37	NA
Q95T49	NA
Q95TA8	dme:Dmel_CG33293
Q95TF4	dme:Dmel_CG31904
Q95TJ6	NA
Q95TN1	dme:Dmel_CG4953
Q95TP0	dme:Dmel_CG31961
Q95TS2	NA
Q95TU2	NA
Q95TY2	dme:Dmel_CG8991
Q95TY8	dme:Dmel_CG6661
Q95TZ0	dme:Dmel_CG10494
Q95TZ4	dme:Dmel_CG14740
Q95U15	NA
Q95U18	NA
Q95U32	dme:Dmel_CG31344
Q95U58	dme:Dmel_CG7163
Q95U65	dme:Dmel_CG32095
Q95WY3	dme:Dmel_CG13849
Q960D4	dme:Dmel_CG4199
Q960F6	NA
Q960F7	NA
Q960F9	NA
Q960G1	dme:Dmel_CG1074
Q960H6	NA
Q960J7	dme:Dmel_CG14965
Q960Q8	dme:Dmel_CG3511
Q960Q9	dme:Dmel_CG2712
Q960W0	dme:Dmel_CG31643
Q960W9	NA
Q961B9	dme:Dmel_CG5027
Q961D3	dme:Dmel_CG11897
